current_name,steamid64,oz_id,date_utc,text
robor,76561198084686835,2611,2025-05-01,u fucking bitch takeyon
catwif,76561198886335531,4831,2025-04-18,why me nigga
Batman.,76561199044900678,5692,2025-05-13,mugen: killing niggers
yesod,76561198212866289,4493,2025-06-15,fuckin bitch
Kou,76561198272648735,3008,2025-04-04,WHERE ARE YOU CUNT
doku,76561199205319751,4924,2025-07-12,LILTIMMY YOUR SO FKING RETARDED
Batman.,76561199044900678,5692,2025-04-06,mugen: killing niggers
h1ro,76561198307700283,1381,2025-09-01,almost dropped ur bitchass
AUZ,76561198206072125,912,2025-09-02,what is this retard play goose
Fruit,76561198247826480,3256,2025-08-13,nigga dw ad
[GN92] Cha1r,76561198984387837,4458,2025-07-03,my fucking nigger ass
Mugen,76561198241447874,4917,2025-04-20,my team=niggers
Jackaks,76561199516381193,5750,2025-04-08,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
chad,76561198075991823,92,2025-08-24,die cunt!
APVC,76561199090168813,4288,2025-09-13,fatass
shadi,76561198073097952,4907,2025-06-04,this cunt is so shit
Tauiluigi,76561199196553820,5698,2025-04-10,yeah nigger
[GN92] Cha1r,76561198984387837,4458,2025-07-23,nigger
pavkin,76561199151458742,4959,2025-08-21,this lil nigga subbing me
zamblargo (retard),76561198295713840,2609,2025-06-07,we're losing to disabled retards
AUZ,76561198206072125,912,2025-07-24,CUNT
PED XING,76561198070486186,4796,2025-08-26,bitch
Batman.,76561199044900678,5692,2025-04-09,mugen: killing niggers
Samael,76561198311723891,4025,2025-05-26,[7][7][7] Lucky Bitch!
Batman.,76561199044900678,5692,2025-06-24,Gh0sty™ :  are you fucking retard?
Samael,76561198311723891,4025,2025-05-31,[7][7][7] Lucky Bitch!
Dxice,76561198953581256,3415,2025-08-16,nigga join man
TROLLPOCALYPSE,76561198415391988,3795,2025-06-11,CUNT
FreeAlan,76561197994194946,3047,2025-06-14,fk u nigga
Maestro,76561199530648122,4927,2025-07-10,nigger
farn,76561198156007049,1272,2025-03-22,BITCH
lew,76561198382489728,5962,2025-04-29,my worthless nigger chungus life
[GT] Dapper,76561198325655601,5075,2025-07-16,ok nigga
boner activated,76561198090680468,1033,2025-07-12,lucky bitch
